,PST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressureIn,Mean Sea Level PressureIn,Min Sea Level PressureIn,Max VisibilityMiles,Mean VisibilityMiles,Min VisibilityMiles,Max Wind SpeedMPH,Mean Wind SpeedMPH,Max Gust SpeedMPH,PrecipitationIn,CloudCover,Events,WindDirDegrees
2014-03-27 00:00:00-07:00,2014-03-27 00:00:00-07:00,65,60,54,50,48,45,83,66,48,30,30,29,10,10,9.0,15,8.0,21,2015-04-01 00:00:00,7.0,Rain,220
2014-03-28 00:00:00-07:00,2014-03-28 00:00:00-07:00,71,63,55,54,51,48,86,67,47,30,30,30,10,10,10.0,24,9.0,29,2015-04-01 00:00:00,6.0,Rain,176
2014-03-29 00:00:00-07:00,2014-03-29 00:00:00-07:00,60,57,53,57,53,47,93,83,72,30,30,30,10,8,2.0,24,11.0,28,0,7.0,Rain,224
2014-03-30 00:00:00-07:00,2014-03-30 00:00:00-07:00,61,56,50,49,46,42,89,70,51,30,30,30,10,10,10.0,16,9.0,28,0,3.0,None,264
2014-03-31 00:00:00-07:00,2014-03-31 00:00:00-07:00,57,53,49,48,45,42,86,74,62,30,29,29,10,9,3.0,23,9.0,32,0,5.0,Rain,170
2014-04-01 00:00:00-07:00,2014-04-01 00:00:00-07:00,59,54,48,47,45,43,93,78,62,29,29,29,10,9,6.0,24,9.0,36,0,7.0,Rain,163
2014-04-02 00:00:00-07:00,2014-04-02 00:00:00-07:00,61,54,47,47,45,42,86,71,55,30,30,29,10,10,10.0,22,9.0,25,0,4.0,Rain,66
2014-04-03 00:00:00-07:00,2014-04-03 00:00:00-07:00,64,57,49,51,46,42,86,67,48,30,30,30,10,10,10.0,16,6.0,24,0.0,6.0,None,189
2014-04-04 00:00:00-07:00,2014-04-04 00:00:00-07:00,60,56,51,50,48,44,89,73,57,30,30,29,10,10,7.0,22,11.0,28,0,6.0,Rain,271
2014-04-05 00:00:00-07:00,2014-04-05 00:00:00-07:00,63,57,50,50,48,46,89,75,60,30,30,30,10,10,9.0,28,13.0,33,0.0,1.0,None,276
2014-04-06 00:00:00-07:00,2014-04-06 00:00:00-07:00,74,62,50,55,51,47,89,67,44,30,30,30,10,10,9.0,23,7.0,26,0.0,2.0,None,285
2014-04-07 00:00:00-07:00,2014-04-07 00:00:00-07:00,82,69,55,57,52,49,86,63,39,30,30,30,10,10,10.0,22,6.0,24,0.0,0.0,None,310
2014-04-08 00:00:00-07:00,2014-04-08 00:00:00-07:00,78,67,55,60,54,50,86,68,49,30,30,30,10,10,10.0,22,9.0,25,0.0,4.0,None,303
2014-04-09 00:00:00-07:00,2014-04-09 00:00:00-07:00,64,58,51,53,51,49,96,82,67,30,30,29,10,10,10.0,25,14.0,29,0.0,4.0,None,299
2014-04-10 00:00:00-07:00,2014-04-10 00:00:00-07:00,72,60,48,54,50,46,93,71,49,30,29,29,10,9,2.0,25,8.0,29,0.0,5.0,None,305
2014-04-11 00:00:00-07:00,2014-04-11 00:00:00-07:00,64,59,53,53,51,48,93,80,67,29,29,29,10,10,10.0,20,10.0,23,0.0,6.0,None,290
2014-04-12 00:00:00-07:00,2014-04-12 00:00:00-07:00,67,59,51,52,49,45,83,68,52,29,29,29,10,10,10.0,22,8.0,28,0.0,2.0,None,254
2014-04-13 00:00:00-07:00,2014-04-13 00:00:00-07:00,71,63,54,53,50,47,93,75,57,30,30,29,10,10,9.0,25,10.0,30,0.0,4.0,None,270
2014-04-14 00:00:00-07:00,2014-04-14 00:00:00-07:00,68,60,52,54,51,50,96,80,63,30,30,30,10,10,8.0,28,12.0,31,0.0,4.0,None,295
2014-04-15 00:00:00-07:00,2014-04-15 00:00:00-07:00,65,59,52,51,49,46,89,75,60,30,30,29,10,10,9.0,24,10.0,29,0.0,3.0,None,273
2014-04-16 00:00:00-07:00,2014-04-16 00:00:00-07:00,73,63,52,52,49,47,83,65,47,29,29,29,10,10,8.0,28,12.0,32,0.0,2.0,None,292
2014-04-17 00:00:00-07:00,2014-04-17 00:00:00-07:00,64,59,53,51,49,46,89,73,56,29,29,29,10,10,8.0,29,17.0,36,0.0,3.0,None,277
2014-04-18 00:00:00-07:00,2014-04-18 00:00:00-07:00,63,58,52,50,48,45,83,72,60,29,29,29,10,10,9.0,25,14.0,30,0.0,3.0,None,276
2014-04-19 00:00:00-07:00,2014-04-19 00:00:00-07:00,63,57,51,54,49,45,89,73,56,30,30,29,10,10,8.0,24,13.0,29,2015-04-01 00:00:00,4.0,None,267
2014-04-20 00:00:00-07:00,2014-04-20 00:00:00-07:00,79,65,51,60,48,43,89,60,30,30,30,30,10,10,10.0,28,10.0,31,0.0,1.0,None,304
2014-04-21 00:00:00-07:00,2014-04-21 00:00:00-07:00,69,61,52,50,48,44,77,63,48,30,30,29,10,10,9.0,25,13.0,29,0.0,5.0,None,283
2014-04-22 00:00:00-07:00,2014-04-22 00:00:00-07:00,63,58,52,51,44,38,89,64,39,30,30,29,10,10,3.0,36,23.0,41,0,4.0,Rain,276
2014-04-23 00:00:00-07:00,2014-04-23 00:00:00-07:00,66,59,52,51,45,41,86,66,46,30,30,30,10,10,10.0,32,15.0,38,0.0,3.0,None,282
2014-04-24 00:00:00-07:00,2014-04-24 00:00:00-07:00,67,61,55,55,53,50,93,76,58,30,30,29,10,10,10.0,24,11.0,29,2015-04-01 00:00:00,6.0,Rain,265
2014-04-25 00:00:00-07:00,2014-04-25 00:00:00-07:00,73,63,52,55,50,46,100,89,77,29,29,29,10,9,3.0,29,13.0,36,0,7.0,Rain,252
2014-04-26 00:00:00-07:00,2014-04-26 00:00:00-07:00,62,55,48,47,43,40,83,62,39,30,29,29,10,10,10.0,26,15.0,33,0.0,4.0,None,267
2014-04-27 00:00:00-07:00,2014-04-27 00:00:00-07:00,64,59,53,51,49,46,86,73,60,30,30,30,10,10,10.0,22,11.0,26,0.0,6.0,None,229
2014-04-28 00:00:00-07:00,2014-04-28 00:00:00-07:00,69,61,52,51,47,39,89,63,37,30,30,30,10,10,9.0,26,12.0,33,0.0,1.0,None,285
2014-04-29 00:00:00-07:00,2014-04-29 00:00:00-07:00,86,70,54,53,46,41,72,47,21,30,30,30,10,10,10.0,18,6.0,21,0.0,2.0,None,276
2014-04-30 00:00:00-07:00,2014-04-30 00:00:00-07:00,90,75,60,58,49,33,72,46,19,30,30,29,10,10,10.0,13,4.0,15,0.0,2.0,None,297
2014-05-01 00:00:00-07:00,2014-05-01 00:00:00-07:00,86,74,62,59,47,33,66,41,16,30,30,30,10,10,10.0,28,8.0,33,0.0,3.0,None,312
2014-05-02 00:00:00-07:00,2014-05-02 00:00:00-07:00,73,64,54,54,51,47,93,69,44,30,30,30,10,10,10.0,25,14.0,31,0.0,5.0,None,290
2014-05-03 00:00:00-07:00,2014-05-03 00:00:00-07:00,67,61,55,54,51,48,86,69,52,30,30,30,10,10,10.0,28,18.0,35,0.0,6.0,None,267
2014-05-04 00:00:00-07:00,2014-05-04 00:00:00-07:00,68,63,57,54,53,51,86,72,58,30,30,30,10,10,10.0,21,12.0,24,0.0,6.0,None,278
2014-05-05 00:00:00-07:00,2014-05-05 00:00:00-07:00,66,61,55,53,50,46,86,69,52,30,30,29,10,10,10.0,35,20.0,47,0.0,4.0,None,270
2014-05-06 00:00:00-07:00,2014-05-06 00:00:00-07:00,67,60,52,49,47,44,83,64,45,29,29,29,10,10,10.0,39,19.0,45,0.0,1.0,None,278
2014-05-07 00:00:00-07:00,2014-05-07 00:00:00-07:00,64,58,51,48,47,45,83,68,52,30,29,29,10,10,10.0,30,17.0,37,0.0,3.0,None,262
2014-05-08 00:00:00-07:00,2014-05-08 00:00:00-07:00,65,60,54,58,53,48,84,76,67,30,30,30,10,9,3.0,23,11.0,29,2015-04-01 00:00:00,7.0,Rain,227
2014-05-09 00:00:00-07:00,2014-05-09 00:00:00-07:00,66,60,54,57,51,48,93,73,52,30,30,30,10,10,10.0,33,17.0,41,0.0,4.0,None,276
2014-05-10 00:00:00-07:00,2014-05-10 00:00:00-07:00,67,60,52,48,46,43,83,64,44,30,30,30,10,10,10.0,39,21.0,47,0.0,1.0,None,277
2014-05-11 00:00:00-07:00,2014-05-11 00:00:00-07:00,75,63,51,48,43,35,77,51,25,30,30,30,10,10,10.0,35,16.0,40,0.0,1.0,None,301
2014-05-12 00:00:00-07:00,2014-05-12 00:00:00-07:00,84,68,52,56,46,39,77,51,25,30,30,30,10,10,10.0,25,8.0,30,0.0,2.0,None,288
2014-05-13 00:00:00-07:00,2014-05-13 00:00:00-07:00,92,76,59,59,46,38,68,42,15,30,30,30,10,10,9.0,20,6.0,22,0.0,1.0,None,306
2014-05-14 00:00:00-07:00,2014-05-14 00:00:00-07:00,91,77,63,59,46,34,73,44,15,30,30,30,10,10,10.0,22,8.0,25,0.0,1.0,None,310
2014-05-15 00:00:00-07:00,2014-05-15 00:00:00-07:00,84,71,58,57,45,38,67,47,27,30,30,30,10,10,10.0,29,11.0,33,0.0,4.0,None,294
2014-05-16 00:00:00-07:00,2014-05-16 00:00:00-07:00,72,64,55,54,51,49,86,65,44,30,30,30,10,10,10.0,30,17.0,37,0.0,5.0,None,280
2014-05-17 00:00:00-07:00,2014-05-17 00:00:00-07:00,67,62,57,54,51,49,86,72,58,30,30,29,10,10,10.0,30,16.0,38,0.0,6.0,None,265
2014-05-18 00:00:00-07:00,2014-05-18 00:00:00-07:00,68,63,57,54,52,48,86,72,58,30,29,29,10,10,10.0,39,21.0,46,0.0,3.0,None,272
2014-05-19 00:00:00-07:00,2014-05-19 00:00:00-07:00,68,62,56,54,51,49,80,66,52,29,29,29,10,10,10.0,29,19.0,33,2015-04-01 00:00:00,6.0,None,268
2014-05-20 00:00:00-07:00,2014-05-20 00:00:00-07:00,71,64,56,54,51,48,83,65,47,30,29,29,10,10,10.0,23,14.0,28,0.0,5.0,None,267
2014-05-21 00:00:00-07:00,2014-05-21 00:00:00-07:00,71,64,56,54,52,51,86,70,53,29,29,29,10,10,10.0,25,12.0,29,0.0,5.0,None,271
2014-05-22 00:00:00-07:00,2014-05-22 00:00:00-07:00,70,62,54,54,52,51,86,72,57,30,29,29,10,10,9.0,22,12.0,26,0.0,5.0,None,278
2014-05-23 00:00:00-07:00,2014-05-23 00:00:00-07:00,69,62,54,54,52,50,93,76,59,30,30,29,10,10,10.0,28,12.0,33,0.0,5.0,None,281
2014-05-24 00:00:00-07:00,2014-05-24 00:00:00-07:00,67,61,55,53,51,49,86,71,56,30,29,29,10,10,10.0,25,16.0,32,0.0,3.0,None,279
2014-05-25 00:00:00-07:00,2014-05-25 00:00:00-07:00,72,63,54,52,48,46,83,62,41,29,29,29,10,10,10.0,37,16.0,41,0.0,1.0,None,288
2014-05-26 00:00:00-07:00,2014-05-26 00:00:00-07:00,72,64,56,54,50,47,83,68,53,30,30,29,10,10,10.0,37,22.0,44,0.0,1.0,None,280
2014-05-27 00:00:00-07:00,2014-05-27 00:00:00-07:00,68,61,54,49,47,45,77,63,48,30,30,29,10,10,10.0,37,18.0,43,0.0,1.0,None,271
2014-05-28 00:00:00-07:00,2014-05-28 00:00:00-07:00,72,63,53,47,45,41,77,57,37,30,30,29,10,10,10.0,28,17.0,33,0.0,0.0,None,274
2014-05-29 00:00:00-07:00,2014-05-29 00:00:00-07:00,78,66,53,56,48,45,77,55,33,29,29,29,10,10,10.0,24,10.0,28,0.0,1.0,None,288
2014-05-30 00:00:00-07:00,2014-05-30 00:00:00-07:00,65,59,52,50,49,47,83,72,60,29,29,29,10,10,9.0,26,14.0,35,0.0,5.0,None,264
2014-05-31 00:00:00-07:00,2014-05-31 00:00:00-07:00,68,60,52,54,51,48,89,74,58,29,29,29,10,10,10.0,25,11.0,29,0.0,4.0,None,289
2014-06-01 00:00:00-07:00,2014-06-01 00:00:00-07:00,72,62,52,55,51,48,96,75,53,29,29,29,10,10,10.0,23,11.0,26,0.0,2.0,None,306
2014-06-02 00:00:00-07:00,2014-06-02 00:00:00-07:00,67,60,52,52,50,47,89,74,58,29,29,29,10,10,10.0,24,10.0,29,0.0,4.0,None,227
2014-06-03 00:00:00-07:00,2014-06-03 00:00:00-07:00,67,60,53,52,50,48,89,74,58,29,29,29,10,10,10.0,23,11.0,28,0.0,2.0,None,267
2014-06-04 00:00:00-07:00,2014-06-04 00:00:00-07:00,68,61,53,54,51,48,89,72,55,29,29,29,10,10,9.0,24,11.0,29,0.0,3.0,None,304
2014-06-05 00:00:00-07:00,2014-06-05 00:00:00-07:00,71,62,53,56,53,50,93,75,57,29,29,29,10,10,10.0,23,10.0,29,0.0,1.0,None,311
2014-06-06 00:00:00-07:00,2014-06-06 00:00:00-07:00,71,63,54,56,53,50,93,75,57,29,29,29,10,10,10.0,24,11.0,29,0.0,1.0,None,303
2014-06-07 00:00:00-07:00,2014-06-07 00:00:00-07:00,70,62,53,55,52,50,93,74,55,29,29,29,10,10,9.0,24,10.0,29,0.0,2.0,None,303
2014-06-08 00:00:00-07:00,2014-06-08 00:00:00-07:00,87,71,55,59,53,51,86,58,29,29,29,29,10,10,9.0,23,11.0,28,0.0,0.0,None,291
2014-06-09 00:00:00-07:00,2014-06-09 00:00:00-07:00,77,68,58,60,55,53,84,67,50,29,29,29,10,10,10.0,26,12.0,31,0.0,1.0,None,297
2014-06-10 00:00:00-07:00,2014-06-10 00:00:00-07:00,73,66,58,58,55,54,87,72,57,29,29,29,10,10,10.0,22,9.0,26,0.0,2.0,None,291
2014-06-11 00:00:00-07:00,2014-06-11 00:00:00-07:00,73,65,57,55,53,52,80,65,49,29,29,29,10,10,10.0,20,11.0,25,0.0,1.0,None,203
2014-06-12 00:00:00-07:00,2014-06-12 00:00:00-07:00,67,62,56,52,51,50,86,71,56,30,29,29,10,10,10.0,36,17.0,66,0.0,4.0,None,258
2014-06-13 00:00:00-07:00,2014-06-13 00:00:00-07:00,73,64,54,55,51,50,93,70,46,29,29,29,10,10,10.0,30,15.0,35,0.0,2.0,None,280
2014-06-14 00:00:00-07:00,2014-06-14 00:00:00-07:00,84,70,56,56,51,48,83,58,33,29,29,29,10,10,10.0,26,11.0,30,0.0,2.0,None,290
2014-06-15 00:00:00-07:00,2014-06-15 00:00:00-07:00,70,63,56,52,51,49,83,69,55,29,29,29,10,10,10.0,38,17.0,46,0.0,5.0,None,252
2014-06-16 00:00:00-07:00,2014-06-16 00:00:00-07:00,65,60,55,52,49,47,86,71,56,29,29,29,10,10,10.0,32,16.0,41,0.0,4.0,None,250
2014-06-17 00:00:00-07:00,2014-06-17 00:00:00-07:00,75,64,53,48,46,43,77,56,35,29,29,29,10,10,10.0,25,10.0,30,0.0,1.0,None,281
2014-06-18 00:00:00-07:00,2014-06-18 00:00:00-07:00,86,71,55,59,50,43,77,49,21,29,29,29,10,10,10.0,25,11.0,31,0.0,0.0,None,299
2014-06-19 00:00:00-07:00,2014-06-19 00:00:00-07:00,72,64,55,52,51,50,86,69,51,30,29,29,10,10,10.0,24,14.0,29,0.0,2.0,None,293
2014-06-20 00:00:00-07:00,2014-06-20 00:00:00-07:00,75,66,56,54,51,49,80,63,46,29,29,29,10,10,10.0,29,14.0,36,0.0,4.0,None,287
2014-06-21 00:00:00-07:00,2014-06-21 00:00:00-07:00,66,61,56,51,50,49,83,72,60,29,29,29,10,10,10.0,29,12.0,35,0.0,4.0,None,280
2014-06-22 00:00:00-07:00,2014-06-22 00:00:00-07:00,68,62,55,52,51,48,80,69,58,29,29,29,10,10,10.0,31,13.0,38,0.0,3.0,None,267
2014-06-23 00:00:00-07:00,2014-06-23 00:00:00-07:00,71,64,56,52,51,47,86,67,48,29,29,29,10,10,9.0,29,15.0,35,0.0,4.0,None,279
2014-06-24 00:00:00-07:00,2014-06-24 00:00:00-07:00,69,63,57,56,53,50,87,72,57,30,29,29,10,10,10.0,36,17.0,41,0,3.0,None,278
2014-06-25 00:00:00-07:00,2014-06-25 00:00:00-07:00,69,64,58,59,57,55,93,81,68,30,29,29,10,10,10.0,23,13.0,30,2015-04-01 00:00:00,7.0,None,260
2014-06-26 00:00:00-07:00,2014-06-26 00:00:00-07:00,73,65,57,58,56,53,100,77,53,30,29,29,10,10,5.0,25,12.0,29,2015-04-01 00:00:00,5.0,Rain,275
2014-06-27 00:00:00-07:00,2014-06-27 00:00:00-07:00,75,67,59,61,57,55,90,74,57,30,29,29,10,10,10.0,25,13.0,31,0.0,4.0,None,272
2014-06-28 00:00:00-07:00,2014-06-28 00:00:00-07:00,73,66,58,56,54,52,93,71,49,29,29,29,10,10,10.0,32,18.0,38,0.0,4.0,None,276
2014-06-29 00:00:00-07:00,2014-06-29 00:00:00-07:00,80,69,57,60,53,51,86,63,39,29,29,29,10,10,10.0,30,13.0,33,0.0,0.0,None,298
2014-06-30 00:00:00-07:00,2014-06-30 00:00:00-07:00,82,71,59,61,55,51,84,63,42,29,29,29,10,10,9.0,21,10.0,24,0.0,4.0,None,302
2014-07-01 00:00:00-07:00,2014-07-01 00:00:00-07:00,76,67,58,59,56,54,87,70,53,29,29,29,10,10,10.0,21,8.0,24,0.0,2.0,None,305
2014-07-02 00:00:00-07:00,2014-07-02 00:00:00-07:00,76,67,58,57,55,54,87,69,50,29,29,29,10,10,9.0,26,13.0,33,0.0,4.0,None,273
2014-07-03 00:00:00-07:00,2014-07-03 00:00:00-07:00,73,65,57,54,54,53,86,70,53,29,29,29,10,10,10.0,21,12.0,25,0.0,1.0,None,279
2014-07-04 00:00:00-07:00,2014-07-04 00:00:00-07:00,68,62,55,54,53,52,93,74,55,30,29,29,10,10,8.0,26,12.0,32,0.0,1.0,None,296
2014-07-05 00:00:00-07:00,2014-07-05 00:00:00-07:00,71,62,53,55,53,51,93,75,57,30,30,30,10,10,10.0,25,13.0,30,0.0,2.0,None,291
2014-07-06 00:00:00-07:00,2014-07-06 00:00:00-07:00,69,61,53,55,54,52,100,79,57,30,30,29,10,10,10.0,29,16.0,32,0.0,1.0,None,296
2014-07-07 00:00:00-07:00,2014-07-07 00:00:00-07:00,72,63,54,58,55,53,100,81,61,29,29,29,10,10,10.0,25,13.0,29,0.0,5.0,None,304
2014-07-08 00:00:00-07:00,2014-07-08 00:00:00-07:00,76,66,56,58,55,54,93,73,53,29,29,29,10,10,10.0,20,9.0,25,0.0,2.0,None,307
2014-07-09 00:00:00-07:00,2014-07-09 00:00:00-07:00,75,67,59,60,56,55,87,72,57,29,29,29,10,10,9.0,18,8.0,22,0.0,4.0,None,251
2014-07-10 00:00:00-07:00,2014-07-10 00:00:00-07:00,74,68,61,58,56,55,84,69,53,29,29,29,10,10,10.0,23,12.0,30,0.0,4.0,None,212
2014-07-11 00:00:00-07:00,2014-07-11 00:00:00-07:00,72,66,60,57,55,54,84,71,57,30,30,29,10,10,10.0,22,13.0,26,0.0,3.0,None,236
2014-07-12 00:00:00-07:00,2014-07-12 00:00:00-07:00,69,62,54,57,55,49,93,78,63,30,30,30,10,10,10.0,28,14.0,33,0.0,6.0,None,274
2014-07-13 00:00:00-07:00,2014-07-13 00:00:00-07:00,68,61,53,57,54,48,100,84,68,30,29,29,10,10,9.0,25,16.0,30,0.0,6.0,None,283
2014-07-14 00:00:00-07:00,2014-07-14 00:00:00-07:00,76,67,58,60,57,55,93,75,57,29,29,29,10,10,10.0,22,10.0,24,0.0,4.0,None,304
2014-07-15 00:00:00-07:00,2014-07-15 00:00:00-07:00,81,70,59,64,60,57,93,74,54,30,29,29,10,10,10.0,18,9.0,23,0.0,6.0,None,285
2014-07-16 00:00:00-07:00,2014-07-16 00:00:00-07:00,78,70,62,63,59,57,93,74,54,30,30,29,10,10,9.0,22,10.0,29,0.0,4.0,None,242
2014-07-17 00:00:00-07:00,2014-07-17 00:00:00-07:00,74,69,63,59,57,57,84,71,57,30,29,29,10,10,10.0,23,10.0,30,0.0,3.0,None,237
2014-07-18 00:00:00-07:00,2014-07-18 00:00:00-07:00,74,68,62,58,58,57,84,71,57,30,29,29,10,10,10.0,18,10.0,28,0.0,3.0,None,230
2014-07-19 00:00:00-07:00,2014-07-19 00:00:00-07:00,74,68,61,60,58,55,90,76,61,29,29,29,10,10,10.0,21,11.0,23,0.0,5.0,None,288
2014-07-20 00:00:00-07:00,2014-07-20 00:00:00-07:00,78,68,58,61,59,55,97,76,54,29,29,29,10,10,10.0,20,10.0,31,0.0,5.0,None,280
2014-07-21 00:00:00-07:00,2014-07-21 00:00:00-07:00,76,71,65,61,59,56,81,69,57,30,30,29,10,10,10.0,22,11.0,28,0.0,4.0,None,255
2014-07-22 00:00:00-07:00,2014-07-22 00:00:00-07:00,77,71,64,59,58,57,84,69,54,30,30,30,10,10,10.0,22,9.0,29,2015-04-01 00:00:00,5.0,Thunderstorm,240
2014-07-23 00:00:00-07:00,2014-07-23 00:00:00-07:00,76,70,64,63,60,57,84,74,64,30,30,30,10,10,10.0,24,12.0,30,0.0,4.0,None,257
2014-07-24 00:00:00-07:00,2014-07-24 00:00:00-07:00,83,72,60,63,58,53,90,68,45,30,29,29,10,10,10.0,26,14.0,31,0.0,2.0,None,293
2014-07-25 00:00:00-07:00,2014-07-25 00:00:00-07:00,90,76,62,66,58,54,84,61,37,29,29,29,10,10,10.0,26,10.0,29,0.0,1.0,None,310
2014-07-26 00:00:00-07:00,2014-07-26 00:00:00-07:00,77,69,61,59,58,57,84,69,54,29,29,29,10,10,10.0,26,14.0,31,0.0,2.0,None,299
2014-07-27 00:00:00-07:00,2014-07-27 00:00:00-07:00,77,69,61,61,58,57,90,74,57,30,29,29,10,10,10.0,25,13.0,31,2015-04-01 00:00:00,3.0,Rain,300
2014-07-28 00:00:00-07:00,2014-07-28 00:00:00-07:00,74,67,60,59,58,57,90,74,57,30,30,29,10,10,10.0,26,13.0,31,0.0,5.0,None,299
2014-07-29 00:00:00-07:00,2014-07-29 00:00:00-07:00,73,67,60,59,58,57,90,76,61,30,30,29,10,10,10.0,25,15.0,29,0.0,2.0,None,298
2014-07-30 00:00:00-07:00,2014-07-30 00:00:00-07:00,72,65,58,58,57,56,100,81,61,30,29,29,10,10,10.0,26,15.0,30,0.0,1.0,None,296
2014-07-31 00:00:00-07:00,2014-07-31 00:00:00-07:00,72,65,58,59,57,56,100,81,61,29,29,29,10,10,10.0,24,13.0,29,0.0,4.0,None,304
2014-08-01 00:00:00-07:00,2014-08-01 00:00:00-07:00,72,66,59,58,57,57,90,76,61,29,29,29,10,10,10.0,24,15.0,29,0.0,3.0,None,297
2014-08-02 00:00:00-07:00,2014-08-02 00:00:00-07:00,69,64,59,57,56,55,93,78,63,29,29,29,10,10,10.0,27,16.0,33,0.0,4.0,None,286
2014-08-03 00:00:00-07:00,2014-08-03 00:00:00-07:00,70,65,60,57,56,55,84,73,61,29,29,29,10,10,10.0,22,11.0,28,0.0,6.0,None,254
2014-08-04 00:00:00-07:00,2014-08-04 00:00:00-07:00,75,68,60,59,57,55,84,73,61,30,29,29,10,10,10.0,16,9.0,22,0.0,6.0,None,261
2014-08-05 00:00:00-07:00,2014-08-05 00:00:00-07:00,74,68,62,62,58,57,84,75,66,30,30,30,10,10,10.0,23,11.0,26,0.0,6.0,None,296
2014-08-06 00:00:00-07:00,2014-08-06 00:00:00-07:00,77,69,60,62,59,57,90,75,60,30,30,29,10,10,10.0,23,13.0,28,2015-04-01 00:00:00,6.0,Rain,295
2014-08-07 00:00:00-07:00,2014-08-07 00:00:00-07:00,70,65,60,58,57,56,90,77,63,29,29,29,10,10,10.0,26,12.0,30,0.0,4.0,None,285
2014-08-08 00:00:00-07:00,2014-08-08 00:00:00-07:00,74,67,60,56,55,54,84,69,53,29,29,29,10,10,10.0,22,11.0,25,0.0,2.0,None,292
2014-08-09 00:00:00-07:00,2014-08-09 00:00:00-07:00,70,65,59,56,55,54,87,74,61,30,29,29,10,10,10.0,25,14.0,29,0.0,5.0,None,260
2014-08-10 00:00:00-07:00,2014-08-10 00:00:00-07:00,77,69,60,60,57,55,84,69,54,30,29,29,10,10,10.0,18,8.0,22,0.0,5.0,None,235
2014-08-11 00:00:00-07:00,2014-08-11 00:00:00-07:00,79,70,61,60,57,56,84,66,48,29,29,29,10,10,10.0,20,8.0,26,0.0,4.0,None,285
2014-08-12 00:00:00-07:00,2014-08-12 00:00:00-07:00,77,70,62,59,57,55,84,69,54,29,29,29,10,10,10.0,22,11.0,26,0.0,5.0,None,249
2014-08-13 00:00:00-07:00,2014-08-13 00:00:00-07:00,77,69,61,59,57,55,90,72,54,30,29,29,10,10,10.0,28,13.0,32,0.0,3.0,None,285
2014-08-14 00:00:00-07:00,2014-08-14 00:00:00-07:00,74,67,60,59,58,57,90,76,61,29,29,29,10,10,10.0,24,12.0,28,0.0,3.0,None,298
2014-08-15 00:00:00-07:00,2014-08-15 00:00:00-07:00,74,67,60,61,58,55,90,74,57,30,29,29,10,10,10.0,24,11.0,28,0.0,3.0,None,293
2014-08-16 00:00:00-07:00,2014-08-16 00:00:00-07:00,73,66,59,61,58,57,97,79,61,30,30,29,10,10,10.0,25,11.0,29,0.0,4.0,None,304
2014-08-17 00:00:00-07:00,2014-08-17 00:00:00-07:00,72,65,57,59,57,55,97,79,61,30,29,29,10,10,10.0,28,12.0,31,0.0,5.0,None,287
2014-08-18 00:00:00-07:00,2014-08-18 00:00:00-07:00,70,65,60,58,57,56,90,78,66,29,29,29,10,10,7.0,24,11.0,32,0.0,6.0,None,265
2014-08-19 00:00:00-07:00,2014-08-19 00:00:00-07:00,75,68,60,59,58,57,90,74,57,29,29,29,10,10,8.0,17,7.0,25,0.0,5.0,None,212
2014-08-20 00:00:00-07:00,2014-08-20 00:00:00-07:00,73,68,62,59,58,57,84,73,61,29,29,29,10,10,10.0,24,9.0,29,0.0,3.0,None,204
2014-08-21 00:00:00-07:00,2014-08-21 00:00:00-07:00,74,68,61,61,59,57,97,81,64,29,29,29,10,10,10.0,25,10.0,30,0.0,2.0,None,275
2014-08-22 00:00:00-07:00,2014-08-22 00:00:00-07:00,77,68,59,61,58,55,97,77,56,29,29,29,10,10,10.0,25,9.0,30,0.0,2.0,None,276
2014-08-23 00:00:00-07:00,2014-08-23 00:00:00-07:00,75,66,57,59,56,54,93,72,50,29,29,29,10,10,10.0,14,6.0,24,0.0,2.0,None,281
2014-08-24 00:00:00-07:00,2014-08-24 00:00:00-07:00,75,67,58,59,56,54,87,72,57,29,29,29,10,10,10.0,22,10.0,25,0.0,3.0,None,264
2014-08-25 00:00:00-07:00,2014-08-25 00:00:00-07:00,74,68,61,57,56,54,84,69,53,29,29,29,10,10,10.0,20,8.0,25,0.0,4.0,None,218
2014-08-26 00:00:00-07:00,2014-08-26 00:00:00-07:00,74,67,59,58,56,54,84,71,57,30,29,29,10,10,10.0,23,11.0,28,0.0,1.0,None,283
2014-08-27 00:00:00-07:00,2014-08-27 00:00:00-07:00,74,67,60,61,59,58,90,76,61,30,30,30,10,10,10.0,26,12.0,30,0.0,1.0,None,295
2014-08-28 00:00:00-07:00,2014-08-28 00:00:00-07:00,74,67,59,61,59,57,97,79,61,30,30,29,10,10,10.0,30,12.0,33,0.0,3.0,None,293
2014-08-29 00:00:00-07:00,2014-08-29 00:00:00-07:00,71,66,60,61,60,57,97,83,68,29,29,29,10,10,9.0,25,10.0,32,0.0,6.0,None,288
2014-08-30 00:00:00-07:00,2014-08-30 00:00:00-07:00,80,72,63,61,59,55,93,69,45,29,29,29,10,10,10.0,29,16.0,36,0.0,3.0,None,282
2014-08-31 00:00:00-07:00,2014-08-31 00:00:00-07:00,75,69,62,60,58,55,90,74,57,29,29,29,10,10,10.0,26,12.0,31,0.0,1.0,None,289
